userId,group,item,responseNo,checked
21af205028cd4cc9b0dd1d768f8fbab0,1,age,5,1
21af205028cd4cc9b0dd1d768f8fbab0,1,age,6,0
21af205028cd4cc9b0dd1d768f8fbab0,1,age,7,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,1,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,2,1
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,3,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,4,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,5,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,6,0
21af205028cd4cc9b0dd1d768f8fbab0,1,gender,7,0
9650434c8ed647728881952788235552,0,age,1,0
9650434c8ed647728881952788235552,0,age,2,0
9650434c8ed647728881952788235552,0,age,3,1
9650434c8ed647728881952788235552,0,age,4,0
9650434c8ed647728881952788235552,0,age,5,0
9650434c8ed647728881952788235552,0,age,6,0
9650434c8ed647728881952788235552,0,age,7,0
9650434c8ed647728881952788235552,0,gender,1,0
9650434c8ed647728881952788235552,0,gender,2,1
9650434c8ed647728881952788235552,0,gender,3,0
9650434c8ed647728881952788235552,0,gender,4,0
9650434c8ed647728881952788235552,0,gender,5,0
9650434c8ed647728881952788235552,0,gender,6,0
9650434c8ed647728881952788235552,0,gender,7,0
cd1498b98a2048e68f38610fcfac3e04,1,age,1,0
cd1498b98a2048e68f38610fcfac3e04,1,age,2,1
cd1498b98a2048e68f38610fcfac3e04,1,age,3,0
cd1498b98a2048e68f38610fcfac3e04,1,age,4,0
cd1498b98a2048e68f38610fcfac3e04,1,age,5,0
cd1498b98a2048e68f38610fcfac3e04,1,age,6,0
cd1498b98a2048e68f38610fcfac3e04,1,age,7,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,1,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,2,1
cd1498b98a2048e68f38610fcfac3e04,1,gender,3,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,4,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,5,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,6,0
cd1498b98a2048e68f38610fcfac3e04,1,gender,7,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,1,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,2,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,3,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,4,1
f5bddc6b0ca148c8bd01d4858f076f88,0,age,5,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,6,0
f5bddc6b0ca148c8bd01d4858f076f88,0,age,7,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,1,1
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,2,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,3,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,4,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,5,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,6,0
f5bddc6b0ca148c8bd01d4858f076f88,0,gender,7,0
af29b378fc2f4eb6af4a2424caf58405,0,age,1,0
af29b378fc2f4eb6af4a2424caf58405,0,age,2,0
af29b378fc2f4eb6af4a2424caf58405,0,age,3,0
af29b378fc2f4eb6af4a2424caf58405,0,age,4,0
af29b378fc2f4eb6af4a2424caf58405,0,age,5,1
af29b378fc2f4eb6af4a2424caf58405,0,age,6,0
af29b378fc2f4eb6af4a2424caf58405,0,age,7,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,1,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,2,1
af29b378fc2f4eb6af4a2424caf58405,0,gender,3,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,4,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,5,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,6,0
af29b378fc2f4eb6af4a2424caf58405,0,gender,7,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,1,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,2,1
08f609f6e04b45ba947fb68f9d13c0dd,0,age,3,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,4,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,5,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,6,0
08f609f6e04b45ba947fb68f9d13c0dd,0,age,7,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,1,1
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,2,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,3,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,4,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,5,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,6,0
08f609f6e04b45ba947fb68f9d13c0dd,0,gender,7,0
85b67a6f0a404efd883e2b54729b36d7,0,age,1,0
85b67a6f0a404efd883e2b54729b36d7,0,age,2,0
85b67a6f0a404efd883e2b54729b36d7,0,age,3,0
85b67a6f0a404efd883e2b54729b36d7,0,age,4,1
85b67a6f0a404efd883e2b54729b36d7,0,age,5,0
85b67a6f0a404efd883e2b54729b36d7,0,age,6,0
85b67a6f0a404efd883e2b54729b36d7,0,age,7,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,1,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,2,1
85b67a6f0a404efd883e2b54729b36d7,0,gender,3,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,4,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,5,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,6,0
85b67a6f0a404efd883e2b54729b36d7,0,gender,7,0
